IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
LIFE_0000000034,Tx - person-years lived above age x,numeric,AMR,Americas,Country,CUB,Cuba,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,4598885,,,,,,4598884.762,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,4599372,,,,,,4599371.634,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,70-74 years,AGEGROUP_AGE70-74,,,,,,,460353,,,,,,460352.6343,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,AFR,Africa,Country,COG,Congo,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,70-74 years,AGEGROUP_AGE70-74,,,,,,,460464,,,,,,460464.1457,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,4605799,,,,,,4605799.438,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,AFR,Africa,Country,ZAF,South Africa,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,4608302,,,,,,4608302.351,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,70-74 years,AGEGROUP_AGE70-74,,,,,,,460974,,,,,,460974.2993,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,AMR,Americas,Country,USA,United States of America,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,4613684,,,,,,4613684.155,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,AFR,Africa,Country,COG,Congo,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,85+ years,AGEGROUP_AGE85PLUS,,,,,,,46282,,,,,,46282.41918,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,4630734,,,,,,4630734.499,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,AFR,Africa,Country,NGA,Nigeria,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,4654063,,,,,,4654063.332,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,40-44 years,AGEGROUP_AGE40-44,,,,,,,4659151,,,,,,4659150.928,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,AFR,Africa,Country,DZA,Algeria,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,4661708,,,,,,4661708.265,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,AMR,Americas,Country,USA,United States of America,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,4667221,,,,,,4667221.429,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,SEAR,South-East Asia,Country,IND,India,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,4690062,,,,,,4690061.52,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,4691726,,,,,,4691726.381,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,4713128,,,,,,4713128.265,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,AMR,Americas,Country,BRA,Brazil,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,4723887,,,,,,4723886.72,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,AFR,Africa,Country,ZAF,South Africa,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,85+ years,AGEGROUP_AGE85PLUS,,,,,,,47385,,,,,,47384.57127,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,85+ years,AGEGROUP_AGE85PLUS,,,,,,,47679,,,,,,47678.67554,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,5-9 years,AGEGROUP_AGE5-9,,,,,,,4771205,,,,,,4771204.695,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,EUR,Europe,Country,DEU,Germany,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,4789987,,,,,,4789987.046,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,4823494,,,,,,4823494.104,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,EUR,Europe,Country,DEU,Germany,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,4829785,,,,,,4829785.412,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,4833554,,,,,,4833554.236,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,AFR,Africa,Country,DZA,Algeria,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,4833588,,,,,,4833587.761,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,AFR,Africa,Country,COG,Congo,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,4843904,,,,,,4843904.071,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,WPR,Western Pacific,Country,CHN,China,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,80-84 years,AGEGROUP_AGE80-84,,,,,,,484520,,,,,,484519.8636,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_AGE10-14,,,,,,,4847748,,,,,,4847747.679,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,4858964,,,,,,4858964.431,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,WPR,Western Pacific,Country,CHN,China,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,75-79 years,AGEGROUP_AGE75-79,,,,,,,489089,,,,,,489088.7079,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,SEAR,South-East Asia,Country,IND,India,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,4902390,,,,,,4902389.832,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,4911922,,,,,,4911922.443,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,AMR,Americas,Country,BRA,Brazil,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,4913973,,,,,,4913973.177,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,WPR,Western Pacific,Country,CHN,China,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,4919512,,,,,,4919511.787,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,EUR,Europe,Country,FRA,France,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,4919681,,,,,,4919680.91,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,AFR,Africa,Country,COG,Congo,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,4933377,,,,,,4933377.324,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,4936076,,,,,,4936075.984,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,EUR,Europe,Country,ITA,Italy,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,4941945,,,,,,4941944.57,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,4942606,,,,,,4942606.096,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,EUR,Europe,Country,ITA,Italy,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,80-84 years,AGEGROUP_AGE80-84,,,,,,,495339,,,,,,495338.9597,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,AFR,Africa,Country,NGA,Nigeria,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,4954718,,,,,,4954718.192,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,4958512,,,,,,4958512.264,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,EUR,Europe,Country,FRA,France,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,4990236,,,,,,4990236.013,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,EUR,Europe,Country,ITA,Italy,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,5017558,,,,,,5017558.289,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,AFR,Africa,Country,ZAF,South Africa,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,10-14 years,AGEGROUP_AGE10-14,,,,,,,5020054,,,,,,5020053.598,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,WPR,Western Pacific,Country,CHN,China,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,5022866,,,,,,5022865.68,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,AMR,Americas,Country,CUB,Cuba,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,5039890,,,,,,5039890.468,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,5050649,,,,,,5050649.097,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,70-74 years,AGEGROUP_AGE70-74,,,,,,,505606,,,,,,505605.6785,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,5060589,,,,,,5060589.087,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,AMR,Americas,Country,BRA,Brazil,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,80-84 years,AGEGROUP_AGE80-84,,,,,,,506885,,,,,,506884.5377,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,5074861,,,,,,5074860.706,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,AFR,Africa,Country,NGA,Nigeria,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,10-14 years,AGEGROUP_AGE10-14,,,,,,,5079580,,,,,,5079579.664,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,5083769,,,,,,5083769.02,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,AFR,Africa,Country,ZAF,South Africa,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,5085999,,,,,,5085999.231,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,EUR,Europe,Country,FRA,France,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,80-84 years,AGEGROUP_AGE80-84,,,,,,,508982,,,,,,508982.1724,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,AMR,Americas,Country,CUB,Cuba,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,5090761,,,,,,5090760.782,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,5098741,,,,,,5098741.37,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,AMR,Americas,Country,USA,United States of America,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,5105493,,,,,,5105492.518,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,5105930,,,,,,5105929.505,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,1-4 years,AGEGROUP_AGE1-4,,,,,,,5123145,,,,,,5123144.589,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,AFR,Africa,Country,DZA,Algeria,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,5141025,,,,,,5141025.303,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,SEAR,South-East Asia,Country,IND,India,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,75-79 years,AGEGROUP_AGE75-79,,,,,,,514676,,,,,,514675.6648,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,5154763,,,,,,5154762.718,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,AMR,Americas,Country,USA,United States of America,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,5155922,,,,,,5155922.186,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,85+ years,AGEGROUP_AGE85PLUS,,,,,,,515968,,,,,,515967.5075,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,SEAR,South-East Asia,Country,IND,India,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,5159768,,,,,,5159767.554,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,10-14 years,AGEGROUP_AGE10-14,,,,,,,5173376,,,,,,5173375.94,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,5183372,,,,,,5183372.286,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,AMR,Americas,Country,BRA,Brazil,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,5205722,,,,,,5205722.379,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,AFR,Africa,Country,COG,Congo,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,70-74 years,AGEGROUP_AGE70-74,,,,,,,520774,,,,,,520774.0364,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,<1 year,AGEGROUP_AGELT1,,,,,,,5216772,,,,,,5216772.309,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,5-9 years,AGEGROUP_AGE5-9,,,,,,,5279617,,,,,,5279617.229,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,EUR,Europe,Country,DEU,Germany,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,5285824,,,,,,5285824.277,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_AGE10-14,,,,,,,5297425,,,,,,5297424.973,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,5310804,,,,,,5310803.657,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,AFR,Africa,Country,COG,Congo,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,10-14 years,AGEGROUP_AGE10-14,,,,,,,5310998,,,,,,5310997.843,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,AFR,Africa,Country,DZA,Algeria,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,5316912,,,,,,5316911.577,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,EUR,Europe,Country,DEU,Germany,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,5324720,,,,,,5324720.143,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,5333277,,,,,,5333277.282,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,80-84 years,AGEGROUP_AGE80-84,,,,,,,53726,,,,,,53725.76245,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,SEAR,South-East Asia,Country,IND,India,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,5376448,,,,,,5376448.379,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,AFR,Africa,Country,NGA,Nigeria,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,70-74 years,AGEGROUP_AGE70-74,,,,,,,538125,,,,,,538124.7646,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,AMR,Americas,Country,BRA,Brazil,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,75-79 years,AGEGROUP_AGE75-79,,,,,,,538178,,,,,,538178.1158,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,AFR,Africa,Country,NGA,Nigeria,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_AGE10-14,,,,,,,5387327,,,,,,5387327.364,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,5398862,,,,,,5398861.567,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,AMR,Americas,Country,BRA,Brazil,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,5402873,,,,,,5402873.203,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,AFR,Africa,Country,COG,Congo,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_AGE10-14,,,,,,,5405319,,,,,,5405319.157,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,WPR,Western Pacific,Country,CHN,China,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,5410450,,,,,,5410450.493,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,AMR,Americas,Country,CUB,Cuba,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,80-84 years,AGEGROUP_AGE80-84,,,,,,,541359,,,,,,541358.9616,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,EUR,Europe,Country,FRA,France,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,5413768,,,,,,5413768.259,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,5426618,,,,,,5426618.218,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,5431618,,,,,,5431618.243,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,EUR,Europe,Country,ITA,Italy,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,5438458,,,,,,5438457.617,,,EN,2020-12-05T18:30:00.000Z
